"","TICKER","PERMNO","date","CUSIP","Return","MKTCAK"
"12712","CBMX",16852,2016-12-30,NA,-0.75815609585072,7086.1
"12713","CVS",17005,2010-12-31,12665010,0.0910222357310877,47245476
"12714","CVS",17005,2011-12-30,12665010,0.189466700122092,53080471.4
"12715","CVS",17005,2012-12-31,12665010,0.203042361088329,60277606.55
"12716","CVS",17005,2013-12-31,12665010,0.503503848729265,85186478.78
"12717","CVS",17005,2014-12-31,12665010,0.365546696798659,110408146.73
"12718","CVS",17005,2015-12-31,12665010,0.0290112014950044,108262383.09
"12719","CVS",17005,2016-12-30,12665010,-0.178346441083694,84152701.49
"12720","",17073,2011-12-30,NA,-0.0809457901525161,26356.08
"12721","ESTE",17073,2012-12-31,NA,0.00324013120128086,26658.29
"12722","ESTE",17073,2013-12-31,NA,0.194327616741051,32042
"12723","ESTE",17073,2014-12-31,NA,0.270267795637282,40819.5
"12724","ESTE",17073,2015-12-31,NA,-0.433619631842837,184143.85
"12725","ESTE",17073,2016-12-30,NA,0.0323024421925433,306250.86
"12726","ESTE",17073,2011-12-30,NA,-0.0809457901525161,26356.08
"12727","BSET",17137,2010-12-31,7020310,0.206899081073373,48547.8
"12728","BSET",17137,2011-12-30,7020310,0.926853847790984,84951.58
"12729","BSET",17137,2012-12-31,7020310,0.882117991762329,135137.39
"12730","BSET",17137,2013-12-31,7020310,0.260673724078496,165925.52
"12731","BSET",17137,2014-12-31,7020310,0.314285567535522,204718.43
"12732","BSET",17137,2015-12-31,7020310,0.309188002672551,273773.28
"12733","BSET",17137,2016-12-30,7020310,0.242554974856222,325979.2
"12734","GIS",17144,2010-12-31,37033410,0.0346833225982242,22628549.08
"12735","GIS",17144,2011-12-30,37033410,0.172022398451844,26050346.91
"12736","GIS",17144,2012-12-31,37033410,0.0328279517005576,26135410.32
"12737","GIS",17144,2013-12-31,37033410,0.272864957649969,31170591.76
"12738","GIS",17144,2014-12-31,37033410,0.102818152149253,32197880.84
"12739","GIS",17144,2015-12-31,37033410,0.115278896138303,34212272.7
"12740","GIS",17144,2016-12-30,37033410,0.103379381264467,35827279.47
"12741","PIA",17202,2010-12-31,4.6133e+14,-0.016773363862051,126335.86
"12742","PIA",17202,2011-12-30,4.6133e+14,0.264569952287234,149002.98
"12743","PIA",17202,2012-10-12,4.6133e+14,0.149266358998852,162354.9137
"12744","OIC",17203,2010-12-31,NA,-0.016721736962462,62227.32
"12745","OIC",17203,2011-12-30,NA,0.178346799870321,68433.05
"12746","OIC",17203,2012-08-24,NA,0.114124611984191,73193.61
"12747","OIB",17204,2010-12-31,NA,-0.0131620472004792,110374.88
"12748","OIB",17204,2011-12-30,NA,0.166315587994078,120247.12
"12749","OIB",17204,2012-08-24,NA,0.104185929515383,127044.4
"12750","OIA",17205,2010-12-31,NA,-0.00709465095031891,121251.6
"12751","OIA",17205,2011-12-30,NA,0.153122876676026,130669.2
"12752","OIA",17205,2012-12-31,NA,0.164816814973503,347151
"12753","OIA",17205,2013-12-31,NA,-0.0980290503476857,294035
"12754","OIA",17205,2014-12-31,NA,0.195828181305863,331026.5
"12755","OIA",17205,2015-12-31,NA,0.105617787402011,345728.25
"12756","OIA",17205,2016-12-30,NA,0.0357602896926752,340080.27
"12757","IIC",17206,2010-12-31,NA,0.00145182448823888,135652.32
"12758","IIC",17206,2011-12-30,NA,0.244312540226602,159203.07
"12759","IIC",17206,2012-08-24,NA,0.137479959622323,170612.1
"12760","IQN",17207,2010-12-31,NA,-0.0165444207937844,53679.6
"12761","IQN",17207,2011-12-30,NA,0.238714665412984,62988.9
"12762","IQN",17207,2012-08-24,NA,0.123675676172087,66938.3
"12763","IQM",17210,2010-12-31,NA,-0.0121851600462906,176516.48
"12764","IQM",17210,2011-12-30,NA,0.194759673888493,197773.8
"12765","IQM",17210,2012-10-12,NA,0.167229392731084,217147.56
"12766","IQC",17211,2010-12-31,NA,-0.00524538302388811,103598.73
"12767","IQC",17211,2011-12-30,NA,0.243438575333801,120557.64
"12768","IQC",17211,2012-08-24,NA,0.170228035066577,133562.4
"12769","IQT",17212,2010-12-31,NA,-0.0110849971122171,173312.5
"12770","IQT",17212,2011-12-30,NA,0.216824260129568,196883
"12771","IQT",17212,2012-10-12,NA,0.135567749022195,210193.4
"12772","IQI",17213,2010-12-31,NA,0.00988796021697169,289111.5
"12773","IQI",17213,2011-12-30,NA,0.173038205531415,315907.2
"12774","IQI",17213,2012-12-31,NA,0.084419208417676,724510.8
"12775","IQI",17213,2013-12-31,NA,-0.131915344042691,588070.08
"12776","IQI",17213,2014-12-31,NA,0.198178267470209,660521.16
"12777","IQI",17213,2015-12-31,NA,0.0821238672749807,671097.96
"12778","IQI",17213,2016-12-30,NA,0.0349707334996143,655761.6
"12779","IIM",17214,2010-12-31,NA,-0.0332997226065576,279382.5
"12780","IIM",17214,2011-12-30,NA,0.264604618509111,332154.75
"12781","IIM",17214,2012-12-31,NA,0.105245306617554,790540.68
"12782","IIM",17214,2013-12-31,NA,-0.146132570456782,634878
"12783","IIM",17214,2014-12-31,NA,0.289565227135505,770788.92
"12784","IIM",17214,2015-12-31,NA,0.0467644750806862,764286.25
"12785","IIM",17214,2016-12-30,NA,-0.054973637064797,688370.76
"12786","IMC",17215,2010-12-31,NA,-0.0106529226235991,51259
"12787","IMC",17215,2011-12-30,NA,0.408310038809201,68091.2727
"12788","IMC",17215,2012-10-12,NA,-0.0409683257226429,61431.94
"12789","ICS",17218,2010-12-31,NA,0.00265662016361667,43248
"12790","ICS",17218,2011-12-30,NA,0.187793897790226,48912.4
"12791","ICS",17218,2012-08-24,NA,0.171256047987573,55216
"12792","IMS",17219,2010-12-31,NA,-0.0270007151146139,84760.26
"12793","IMS",17219,2011-12-30,NA,0.168366831708879,94844.49
"12794","IMS",17219,2012-10-12,NA,0.0885851783146183,99326.37
"12795","IMT",17220,2010-12-31,NA,-0.0339933671219679,226242.96
"12796","IMT",17220,2011-12-30,NA,0.281912463863297,271876.2
"12797","IMT",17220,2012-10-12,NA,0.0440062774752308,269428.44
"12798","BELFA",17444,2010-12-31,7734720,0.328110915094468,55462.5
"12799","BELFA",17444,2011-12-30,7734720,-0.159687720607862,46110
"12800","BELFA",17444,2012-12-31,7734720,-0.175631966026407,37518.75
"12801","BELFA",17444,2013-12-31,7734720,0.144519740293176,42282
"12802","BELFA",17444,2014-12-31,7734720,0.27897453910767,53439.75
"12803","BELFA",17444,2015-12-31,7734720,-0.395858301327701,31885.5
"12804","BELFA",17444,2016-12-30,7734720,0.752911681377921,55049.25
"12805","MHP",17478,2010-12-31,NA,0.119915799326919,11177870
"12806","MHP",17478,2011-12-30,NA,0.265892400656255,13194198
"12807","MHP",17478,2012-12-31,NA,0.299316786826124,15181859
"12808","MHFI",17478,2013-12-31,NA,0.458864072806738,21176560
"12809","MHFI",17478,2014-12-31,NA,0.154533637219139,24158070
"12810","MHFI",17478,2015-12-31,NA,0.122679612723406,26646174
"12811","SPGI",17478,2016-12-30,NA,0.105496679982699,27863614
"12812","SPA",17523,2010-12-31,84723510,0.365908605665894,84158.25
"12813","SPA",17523,2011-12-30,84723510,0.0545468130463742,89705.7
"12814","SPA",17523,2012-12-31,84723510,0.594248635204512,141931.71
"12815","SPA",17523,2013-12-31,84723510,1.0151515033814,282350.9
"12816","SPA",17523,2014-12-31,84723510,0.0139585609667494,285157.08
"12817","SPA",17523,2015-12-31,84723510,-0.294637228388554,197521.19
"12818","SPA",17523,2016-12-30,84723510,0.193090318230789,234183.15
"12819","BNHN",17671,2010-12-31,8204710,0.907134271587632,44928.09
"12820","BNHN",17671,2011-12-30,8204710,0.277159357350548,183127.23
"12821","BNHN",17671,2012-08-21,8204710,0.620939596315886,290614.28
"12822","CCK",17726,2010-12-31,22836810,0.304930711422277,5318902.72
"12823","CCK",17726,2011-12-30,22836810,0.00599881634828048,5076255.02
"12824","CCK",17726,2012-12-31,22836810,0.0961794695871647,5304799.53
"12825","CCK",17726,2013-12-31,22836810,0.210818746241009,6153289.63
"12826","CCK",17726,2014-12-31,22836810,0.142022986840671,7070977.1
"12827","CCK",17726,2015-12-31,22836810,-0.00393070816481123,7068188.4
"12828","CCK",17726,2016-12-30,22836810,0.0368835531546243,7349128.29
"12829","WRB",17743,2010-12-31,8442310,0.12250592963508,3971195.2
"12830","WRB",17743,2011-12-30,8442310,0.268520603630758,4714937.78
"12831","WRB",17743,2012-12-31,8442310,0.135882242325007,5125695.84
"12832","WRB",17743,2013-12-31,8442310,0.160320008949215,5860166.62
"12833","WRB",17743,2014-12-31,8442310,0.216110397753824,6505406.6
"12834","WRB",17743,2015-12-31,8442310,0.0776103497542533,6749908.5
"12835","WRB",17743,2016-12-30,8442310,0.247467922533883,8072451.72
"12836","KMB",17750,2010-12-31,49436810,0.0321559536716254,25707270.72
"12837","KMB",17750,2011-12-30,49436810,0.216287309863001,28989775.32
"12838","KMB",17750,2012-12-31,49436810,0.191147272170348,33036276.98
"12839","KMB",17750,2013-12-31,49436810,0.279266504688613,39866009.94
"12840","KMB",17750,2014-12-31,49436810,0.189304166120596,43033450.7
"12841","KMB",17750,2015-12-31,49436810,0.137480049774854,46209136.2
"12842","KMB",17750,2016-12-30,49436810,-0.0769134278422392,40872648.6
"12843","BRK",17778,2010-12-31,8467010,0.2142134908853,115150200
"12844","BRK",17778,2011-12-30,8467010,-0.0472855367213812,107754945
"12845","BRK",17778,2012-12-31,8467010,0.168224903129401,123201140
"12846","BRK",17778,2013-12-31,8467010,0.327014431961369,153705600
"12847","BRK",17778,2014-12-31,8467010,0.270378143548761,188032000
"12848","BRK",17778,2015-12-31,8467010,-0.124779725756259,160415800
"12849","BRK",17778,2016-12-30,8467010,0.234167289986663,191634985
"12850","UTX",17830,2010-12-31,91301710,0.161564986347303,72690599.04
"12851","UTX",17830,2011-12-30,91301710,-0.0496325010414275,66225971.92
"12852","UTX",17830,2012-12-31,91301710,0.151798668214209,75165855.45
"12853","UTX",17830,2013-12-31,91301710,0.418617719001581,104420831.6
"12854","UTX",17830,2014-12-31,91301710,0.0322542726581363,104840670
"12855","UTX",17830,2015-12-31,91301710,-0.144539248435961,85216107.47
"12856","UTX",17830,2016-12-30,91301710,0.171157129164367,90261765.72
"12857","UGI",17929,2010-12-31,90268110,0.350480046192834,3488516.28
"12858","UGI",17929,2011-12-30,90268110,-0.0361192981823216,3394465.2
"12859","UGI",17929,2012-12-31,90268110,0.152709268999031,3686580.55
"12860","UGI",17929,2013-12-31,90268110,0.304847025267544,4746299.34
"12861","UGI",17929,2014-12-31,90268110,0.407939011471473,6548701.5
"12862","UGI",17929,2015-12-31,90268110,-0.0868358847702853,5823937.6
"12863","UGI",17929,2016-12-30,90268110,0.395027078660241,7971102.72
"12864","BGG",17961,2010-12-31,10904310,0.0779518237260515,991037.08
"12865","BGG",17961,2011-12-30,10904310,-0.192332083868676,775491.36
"12866","BGG",17961,2012-12-31,10904310,0.395899131308492,1001911.32
"12867","BGG",17961,2013-12-31,10904310,0.0559781757867195,1032381.44
"12868","BGG",17961,2014-12-31,10904310,-0.0387294569185179,926353.3
"12869","BGG",17961,2015-12-31,10904310,-0.12912219684457,765092.5
"12870","BGG",17961,2016-12-30,10904310,0.321304487477525,952928.34
"12871","SVNT",18033,2010-12-31,NA,-0.18147663328966,782685.26
"12872","SVNT",18033,2011-12-30,NA,-0.799820049685613,159449.46
"12873","SVNT",18033,2012-12-31,NA,-0.529146896460117,76737.15
"12874","SVNT",18033,2013-10-16,NA,-0.94285654415116,4408.02
"12875","AP",18075,2010-12-31,3203710,-0.0850630357663172,287596.65
"12876","AP",18075,2011-12-30,3203710,-0.290364376012478,199704.84
"12877","AP",18075,2012-12-31,3203710,0.0727360839500297,206653.14
"12878","AP",18075,2013-12-31,3203710,0.0117114806164609,201560.35
"12879","AP",18075,2014-12-31,3203710,0.0266714910275898,200700.5
"12880","AP",18075,2015-12-31,3203710,-0.440637357866486,107114.4
"12881","AP",18075,2016-12-30,3203710,0.698110375019626,205539.25
"12882","CW",18091,2010-12-31,23156110,0.0708673315804769,1530586.4
"12883","CW",18091,2011-12-30,23156110,0.075020207569598,1649345.72
"12884","CW",18091,2012-12-31,23156110,-0.0606743466078553,1535787.4
"12885","CW",18091,2013-12-31,23156110,0.913452915906999,2947710.64
"12886","CW",18091,2014-12-31,23156110,0.143293736679732,3390014.16
"12887","CW",18091,2015-12-31,23156110,-0.0223552016570451,3131888.5
"12888","CW",18091,2016-12-30,23156110,0.44448121145989,4350266.08
"12889","FWLT",18112,2010-12-31,NA,0.172557657351454,4302434.72
"12890","FWLT",18112,2011-12-30,NA,-0.445538237085489,2072651.46
"12891","FWLT",18112,2012-12-31,NA,0.270634798321083,2540029.44
"12892","FWLT",18112,2013-12-31,NA,0.356947000848732,3268782.051
"12893","FWLT",18112,2014-12-03,NA,-0.156075834136728,2755495.04
"12894","SPEX",18148,2010-12-31,NA,-0.377193851196002,15162.76
"12895","SPEX",18148,2011-12-30,NA,-0.835211203160579,3621.15
"12896","SPEX",18148,2012-12-31,NA,-0.70829082193966,5556.364
"12897","SPEX",18148,2013-12-31,NA,0.180780378118343,30386.2
"12898","SPEX",18148,2014-12-31,NA,-0.866005788185862,30897.72
"12899","SPEX",18148,2015-12-31,NA,-0.864536591714238,7060.5843
"12900","SPEX",18148,2016-12-30,NA,-0.62586144461074,5141.76
"12901","PG",18163,2010-12-31,74271810,0.0936458630043735,180072085.69
"12902","PG",18163,2011-12-30,74271810,0.0704304587297717,183540557.2
"12903","PG",18163,2012-12-31,74271810,0.0518090748075259,185626942.59
"12904","PG",18163,2013-12-31,74271810,0.236867103584501,221291185.71
"12905","PG",18163,2014-12-31,74271810,0.1542177681229,246136019.71
"12906","PG",18163,2015-12-31,74271810,-0.0995603357017641,216040701.93
"12907","PG",18163,2016-12-30,74271810,0.0937219614143736,224997491.44
"12908","JCP",18403,2010-12-31,70816010,0.250314305579302,7644416.76
"12909","JCP",18403,2011-12-30,70816010,0.115061517953656,7506247.35
"12910","JCP",18403,2012-12-31,70816010,-0.432831013712352,4321318.95
"12911","JCP",18403,2013-12-31,70816010,-0.535770178963928,2787300.45
"12912","JCP",18403,2014-12-31,70816010,-0.291800866938558,1975440.96
"12913","JCP",18403,2015-12-31,70816010,0.0277837477838525,2037986.64
"12914","JCP",18403,2016-12-30,70816010,0.247752825949289,2561973
"12915","SO",18411,2010-12-31,84258710,0.207811342508458,31757890.38
"12916","SO",18411,2011-12-30,84258710,0.268824366099002,39898647.12
"12917","SO",18411,2012-12-31,84258710,-0.0351760604149927,37420477.86
"12918","SO",18411,2013-12-31,84258710,0.00490356664542979,36248372.51
"12919","SO",18411,2014-12-31,84258710,0.252297571537237,44189816.43
"12920","SO",18411,2015-12-31,84258710,-0.000730731223111847,42529255.81
"12921","SO",18411,2016-12-30,84258710,0.099345532507813,48245453.62
"12922","SCX",18438,2010-12-31,85566810,0.35948660503597,68690.08
"12923","SCX",18438,2011-12-30,85566810,0.131457867512296,76467.7974
"12924","SCX",18438,2012-12-31,85566810,-0.216096592375566,58549.2
"12925","SCX",18438,2013-12-31,85566810,0.556376471143071,88978.99
"12926","SCX",18438,2014-12-31,85566810,0.403596299842688,123326.84
"12927","SCX",18438,2015-12-31,85566810,-0.497497445259448,60662.52
"12928","SCX",18438,2016-12-30,85566810,-0.00624715410068177,58404
"12929","CAT",18542,2010-12-31,14912310,0.686036974489727,59446282.98
"12930","CAT",18542,2011-12-30,14912310,-0.0147811370943951,58583772
"12931","CAT",18542,2012-12-31,14912310,0.0158590725728638,58598044.839
"12932","CAT",18542,2013-12-31,14912310,0.0342779039718302,57787488.36
"12933","CAT",18542,2014-12-31,14912310,0.0346778452431675,55412170.47
"12934","CAT",18542,2015-12-31,14912310,-0.229917518870218,39568622.64
"12935","CAT",18542,2016-12-30,14912310,0.421706139635586,54259670.02
"12936","BOBE",18570,2010-12-31,9676110,0.168027063650499,996809.28
"12937","BOBE",18570,2011-12-30,9676110,0.04793007856955,986478.48
"12938","BOBE",18570,2012-12-31,9676110,0.23196081777462,1129620
"12939","BOBE",18570,2013-12-31,9676110,0.289555501714273,1339471.43
"12940","BOBE",18570,2014-12-31,9676110,0.0383950050388826,1207950.36
"12941","BOBE",18570,2015-12-31,9676110,-0.219505175343623,810760.65
"12942","BOBE",18570,2016-12-30,9676110,0.41112011456406,1051695.65
"12943","GAM",18622,2010-12-31,36880210,0.162477192325354,810849.06
"12944","GAM",18622,2011-12-30,36880210,-0.0526286818110079,743414.04
"12945","GAM",18622,2012-12-31,36880210,0.201815967916956,794696.9238
"12946","GAM",18622,2013-12-31,36880210,0.342319505004522,1032204.8
"12947","GAM",18622,2014-12-31,36880210,0.0932966677702614,1032290
"12948","GAM",18622,2015-12-31,36880210,-0.0541339502046585,921117.66
"12949","GAM",18622,2016-12-30,36880210,0.0818383611904083,839521.5
"12950","BCO",18649,2010-12-31,10969610,0.123603913511701,1247151.36
"12951","BCO",18649,2011-12-30,10969610,0.0144881656166302,1258817.28
"12952","BCO",18649,2012-12-31,10969610,0.0783071526416954,1362849.57
"12953","BCO",18649,2013-12-31,10969610,0.213217678264131,1647869.52
"12954","BCO",18649,2014-12-31,10969610,-0.274078606057188,1185666.93
"12955","BCO",18649,2015-12-31,10969610,0.198914034580018,1410849.96
"12956","BCO",18649,2016-12-30,10969610,0.447158860298813,2057838.75
"12957","BOLT",18650,2010-12-31,9769810,0.195107463036816,113525.4
"12958","BOLT",18650,2011-12-30,9769810,-0.054143151283229,98120.88
"12959","BOLT",18650,2012-12-31,9769810,0.312822677990637,123064.48
"12960","BOLT",18650,2013-12-31,9769810,0.605432836697641,190738.66
"12961","BOLT",18650,2014-11-18,9769810,0.0141922099161012,191532.9
"12962","CL",18729,2010-12-31,19416210,0.00321582085877226,38793313.08
"12963","CL",18729,2011-12-30,19416210,0.180541114000903,44716667.61
"12964","CL",18729,2012-12-31,19416210,0.159493005416243,49393268.28
"12965","CL",18729,2013-12-31,19416210,0.275973359122846,60332878.89
"12966","CL",18729,2014-12-31,19416210,0.0840721292621094,63059627.62
"12967","CL",18729,2015-12-31,19416210,-0.0156536495204895,59752943.64
"12968","CL",18729,2016-12-30,19416210,0.00434797609509774,58165885.92
"12969","TY",18956,2010-12-31,89543610,0.218522035731094,944266.24
"12970","TY",18956,2011-12-30,89543610,0.0545851192972402,941115.28
"12971","TY",18956,2012-12-31,89543610,0.171326196135884,1026333.3
"12972","TY",18956,2013-12-31,89543610,0.291756161265763,1259798.94
"12973","TY",18956,2014-12-31,89543610,0.111067776980054,1327955.25
"12974","TY",18956,2015-12-31,89543610,-0.0277824185982629,1220138.92
"12975","TY",18956,2016-12-30,89543610,0.150819859214979,1343859.3
"12976","PEO",18964,2010-12-31,NA,0.197223060988897,657639.78
"12977","PEO",18964,2011-12-30,NA,-0.0212939787355438,607177.44
"12978","PEO",18964,2012-12-31,NA,0.0431266725973036,613643.68
"12979","PEO",18964,2013-12-31,NA,0.225139865606688,715302.5
"12980","PEO",18964,2014-12-31,NA,-0.0675796946205088,637219.36
"12981","PEO",18964,2015-12-31,NA,-0.203870872545469,485951.82
"12982","PEO",18964,2016-12-30,NA,0.205654154513357,566615.64
"12983","BRC",18973,2010-12-31,10467410,0.113356863457003,1598933.52
"12984","BRC",18973,2011-12-30,10467410,-0.00981073301830826,1543552.01
"12985","BRC",18973,2012-12-31,10467410,0.0845796997129056,1589205.4
"12986","BRC",18973,2013-12-31,10467410,-0.0513732042658328,1503507.3
"12987","BRC",18973,2014-12-31,10467410,-0.0899495132698704,1304692.14
"12988","BRC",18973,2015-12-31,10467410,-0.131452233595592,1081002.18
"12989","BRC",18973,2016-12-30,10467410,0.682102713406976,1777879.85
"12990","FMC",19166,2010-12-31,30249130,0.443591364009539,5794901.04
"12991","FMC",19166,2011-12-30,30249130,0.0849775861010167,6059194.92
"12992","FMC",19166,2012-12-31,30249130,0.370433800114024,8040296.88
"12993","FMC",19166,2013-12-31,30249130,0.300098541551163,10056856.04
"12994","FMC",19166,2014-12-31,30249130,-0.237230403530921,7600217.01
"12995","FMC",19166,2015-12-31,30249130,-0.30347449949467,5228667.99
"12996","FMC",19166,2016-12-30,30249130,0.465925390012417,7569933.84
"12997","BRID",19271,2010-12-31,10876310,0.283109909980765,132924
"12998","BRID",19271,2011-12-30,10876310,-0.326311016478665,88300.8
"12999","BRID",19271,2012-12-31,10876310,-0.270756913266186,63655.05
"13000","BRID",19271,2013-12-31,10876310,0.424462718017949,90426.6
"13001","BRID",19271,2014-12-31,10876310,-0.217187018076963,70624.8387
"13002","BRID",19271,2015-12-31,10876310,0.12260869601155,78996
"13003","BRID",19271,2016-12-30,10876310,0.306904828687536,103205.49
"13004","DE",19350,2010-12-31,24419910,0.563359649280925,35106148.55
"13005","DE",19350,2011-12-30,24419910,-0.0497297473957519,31259146.1
"13006","DE",19350,2012-12-31,24419910,0.142737704685452,33519725.4
"13007","DE",19350,2013-12-31,24419910,0.0822050165493737,34018963.72
"13008","DE",19350,2014-12-31,24419910,-0.00554659509702604,30459867.12
"13009","DE",19350,2015-12-31,24419910,-0.112671644824,24154709
"13010","DE",19350,2016-12-30,24419910,0.388895812504923,32650593.92
"13011","BMY",19393,2010-12-31,11012210,0.0874390919204269,45325418.8
"13012","BMY",19393,2011-12-30,11012210,0.394285627727501,59715307.68
"13013","BMY",19393,2012-12-31,11012210,-0.0378244246236932,53795954.51
"13014","BMY",19393,2013-12-31,11012210,0.699524090470295,87513760.45
"13015","BMY",19393,2014-12-31,11012210,0.141848106068162,97917547.28
"13016","BMY",19393,2015-12-31,11012210,0.192376727201679,114761393.94
"13017","BMY",19393,2016-12-30,11012210,-0.130566883897322,97666681.2
"13018","WAG",19502,2010-12-31,93142710,0.0814366080575473,36067765.44
"13019","WAG",19502,2011-12-30,93142710,-0.133112053354461,28877976.12
"13020","WAG",19502,2012-12-31,93142710,0.153061447645066,34978336.05
"13021","WAG",19502,2013-12-31,93142710,0.589386346747937,54577822.24
"13022","WBA",19502,2014-12-31,93142710,0.352978608527448,83056171.2
"13023","WBA",19502,2015-12-31,93142710,0.136160008584137,91860700.785
"13024","WBA",19502,2016-12-30,93142710,-0.0101987678479645,89331971.6
"13025","BA",19561,2010-12-31,9702310,0.235922314451358,47873430.8
"13026","BA",19561,2011-12-30,9702310,0.151994837546368,54516213.9
"13027","BA",19561,2012-12-31,9702310,0.0523539684285046,56827242.72
"13028","BA",19561,2013-12-31,9702310,0.847365553777139,102565819.97
"13029","BA",19561,2014-12-31,9702310,-0.0252644476054713,92666641.4
"13030","BA",19561,2015-12-31,9702310,0.140498732245025,96872986.56
"13031","BA",19561,2016-12-30,9702310,0.11318932402586,96080402.88
"13032","VVI",19721,2010-12-31,NA,0.244356468630211,514264.77
"13033","VVI",19721,2011-12-30,NA,-0.308246878397297,351785
"13034","VVI",19721,2012-12-31,NA,0.574772786201342,550234.44
"13035","VVI",19721,2013-12-31,NA,0.141745564395516,564739.62
"13036","VVI",19721,2014-12-31,NA,0.0372537140577069,535066.2
"13037","VVI",19721,2015-12-31,NA,0.0741553040688996,568467.51
"13038","VVI",19721,2016-12-30,NA,0.580298053389852,895582.8
"13039","WEN",19828,2010-12-31,NA,-0.000694774605017767,1932887.88
"13040","WEN",19828,2011-12-30,NA,0.179284957419473,2088920.64
"13041","WEN",19828,2012-12-31,NA,-0.104163353570267,1844153.1
"13042","WEN",19828,2013-12-31,NA,0.904446599203844,3425102.64
"13043","WEN",19828,2014-12-31,NA,0.0602673389962762,3303264.3
"13044","WEN",19828,2015-12-31,NA,0.218418425697759,2932832.55
"13045","WEN",19828,2016-12-30,NA,0.284772422288919,3333680.48
"13046","MTZ",19880,2010-12-31,57632310,0.1672078201828,1110692.93
"13047","MTZ",19880,2011-12-30,57632310,0.190534064422573,1470700.53
"13048","MTZ",19880,2012-12-31,57632310,0.435230801707841,1894056.75
"13049","MTZ",19880,2013-12-31,57632310,0.312479966454931,2527358.24
"13050","MTZ",19880,2014-12-31,57632310,-0.308985261488759,1851193.75
"13051","MTZ",19880,2015-12-31,57632310,-0.231308469566115,1388453.44
"13052","MTZ",19880,2016-12-30,57632310,1.20081170048071,3151379.25
"13053","SNV",20053,2010-12-31,NA,0.307048540733325,2072695.68
"13054","SNV",20053,2011-12-30,NA,-0.453173934991063,1107244.8
"13055","SNV",20053,2012-12-31,NA,0.771500770899346,1927111.2
"13056","SNV",20053,2013-12-31,NA,0.488708729087111,3500118
"13057","SNV",20053,2014-12-31,NA,0.0885608392396657,3699708.39
"13058","SNV",20053,2015-12-31,NA,0.211775078994353,4228828
"13059","SNV",20053,2016-12-30,NA,0.287658509893322,5024042.92
"13060","ACXM",20117,2010-12-31,512510,0.276992233646721,1377933.9
"13061","ACXM",20117,2011-12-30,512510,-0.288049248499206,954675.48
"13062","ACXM",20117,2012-12-31,512510,0.429984928387699,1289019.42
"13063","ACXM",20117,2013-12-31,512510,1.11798877815102,2824495.42
"13064","ACXM",20117,2014-12-31,512510,-0.451865239709798,1566384.52
"13065","ACXM",20117,2015-12-31,512510,0.0320659766270435,1625986.08
"13066","ACXM",20117,2016-12-30,512510,0.281061969204574,2085844
"13067","CR",20204,2010-12-31,22439910,0.375684031426716,2400418.29
"13068","CR",20204,2011-12-30,22439910,0.162297097677023,2716560.18
"13069","CR",20204,2012-12-31,22439910,0.0166282186654756,2634489
"13070","CR",20204,2013-12-31,22439910,0.482356718370299,3910654.75
"13071","CR",20204,2014-12-31,22439910,-0.110969177284084,3462360.8
"13072","CR",20204,2015-12-31,22439910,-0.166232594857633,2777781.76
"13073","CR",20204,2016-12-30,22439910,0.541028334623675,4230342.84
"13074","BDK",20220,2010-03-12,9179710,0.144042264823434,4565478.7
"13075","CPY",20248,2010-12-31,12590210,0.914694374326205,164908.15
"13076","CPY",20248,2011-12-30,12590210,-0.91192285536569,12738.78
"13077","CPY",20248,2012-02-08,12590210,-0.342542479269013,8375.22
"13078","CSPI",20336,2010-12-31,12638910,0.0109334414904998,13046.2
"13079","CSPI",20336,2011-12-30,12638910,-0.129729426801806,10948
"13080","CSPI",20336,2012-12-31,12638910,1.16247806439893,21966.34
"13081","CSPI",20336,2013-12-31,12638910,0.317918457798896,28889.39
"13082","CSPI",20336,2014-12-31,12638910,-0.0433903896442372,26688.8
"13083","CSPI",20336,2015-12-31,12638910,0.0142264027472025,26142.98
"13084","CSPI",20336,2016-12-30,12638910,0.596566056604097,40426.18
"13085","CVBF",20395,2010-12-31,12660010,0.0420960409498201,919678.92
"13086","CVBF",20395,2011-12-30,12660010,0.19378841208809,1047954.46
"13087","CVBF",20395,2012-12-31,12660010,0.0772683791567546,1090856
"13088","CVBF",20395,2013-12-31,12660010,0.689960229367164,1798665.9
"13089","CVBF",20395,2014-12-31,12660010,-0.0373048675132646,1696405.86
"13090","CVBF",20395,2015-12-31,12660010,0.0864792944836836,1800034.2
"13091","CVBF",20395,2016-12-30,12660010,0.384661781122012,2482218.36
"13092","LUK",20415,2010-12-31,52728810,0.237521243844127,7099990.06
"13093","LUK",20415,2011-12-30,52728810,-0.211850455347396,5561817.42
"13094","LUK",20415,2012-12-31,52728810,0.0574297404683803,5818629.57
"13095","LUK",20415,2013-12-31,52728810,0.238361228654801,10331006.92
"13096","LUK",20415,2014-12-31,52728810,-0.200964362686647,8260178.18
"13097","LUK",20415,2015-12-31,52728810,-0.215145426602364,6301057.82
"13098","LUK",20415,2016-12-30,52728810,0.355206840405713,8370511.5
"13099","ABT",20482,2010-12-31,282410,-0.082825179800818,74060044.56
"13100","ABT",20482,2011-12-30,282410,0.217736606455108,87594869.08
"13101","ABT",20482,2012-12-31,282410,0.203030261868705,103533754
"13102","ABT",20482,2013-12-31,282410,0.24626971534816,59265309.38
