"","Report date","Company code","Fiscal year","Earnings","Cash Flow","Leverage Ratio(Book-based)","Leverage Ration(Market-based)"
"2387",2017-03-31,223098,2016,185.644,-10.023,0.0252887879814166,0.339896985293243
"2388",2011-03-31,223148,2010,1368.044,-1770.138,NA,NA
"2389",2012-03-31,223148,2011,1501.854,267.753,NA,NA
"2390",2013-03-31,223148,2012,1761.484,1399.367,NA,NA
"2391",2014-03-31,223148,2013,1840.228,-338.414,NA,NA
"2392",2015-03-31,223148,2014,1965.473,-60.6079999999999,NA,NA
"2393",2016-03-31,223148,2015,1536.598,2662.638,NA,NA
"2394",2017-03-31,223148,2016,1571.069,2399.423,NA,NA
"2395",2011-03-31,223547,2010,-739,5,0.225736095965104,NA
"2396",2012-03-31,223547,2011,-819,-7,0.292268479184367,NA
"2397",2013-03-31,223547,2012,-976.211,-1.10899999999999,0.271867200242529,NA
"2398",2014-03-31,223547,2013,1303.453,22.5029999999999,0.29796997466311,NA
"2399",2015-03-31,223547,2014,-465.601,-26.342,0.372216632611493,NA
"2400",2016-03-31,223547,2015,-303.734,14.163,0.38274104859416,NA
"2401",2017-03-31,223547,2016,-452.745,-10.907,0.412074676964511,NA
"2402",2011-03-31,223911,2010,5926.595,4950.435,0.0641085291362758,3.65896989356197
"2403",2012-03-31,223911,2011,5629.317,-2944.328,0.0375440368790122,2.24880433423511
"2404",2013-03-31,223911,2012,5263.732,-323.874000000002,0.0339821495202179,0.688972293936948
"2405",2014-03-31,223911,2013,4512.808,264.798999999999,0.0299025265551001,1.41136786198896
"2406",2015-03-31,223911,2014,3418.581,-3521.791,0.0312734907342024,1.2259244709671
"2407",2016-03-31,223911,2015,4877.94,2226.223,0.0308930543194287,1.30714762339313
"2408",2017-03-31,223911,2016,5857.086,-572.417000000001,0.0298817544014061,1.23963145071323
"2409",2011-03-31,248136,2010,4993.088,54846.677,NA,NA
"2410",2012-03-31,248136,2011,5879.384,-32681.738,NA,NA
"2411",2013-03-31,248136,2012,5952.804,51243.139,NA,NA
"2412",2014-03-31,248136,2013,6684.939,77837.415,NA,NA
"2413",2015-03-31,248136,2014,5101.159,69779.801,NA,NA
"2414",2016-03-31,248136,2015,5968.182,64677.736,NA,NA
"2415",2017-03-31,248136,2016,5417.323,93905.252,NA,NA
"2416",2011-03-31,252940,2010,5579.942,4843.705,NA,NA
"2417",2012-03-31,252940,2011,5050.734,199.988000000003,NA,NA
"2418",2013-03-31,252940,2012,11354.333,3466.1,NA,NA
"2419",2014-03-31,252940,2013,9860.099,-167.838000000003,NA,NA
"2420",2015-03-31,252940,2014,12763.646,-3399.80800000001,NA,NA
"2421",2016-03-31,252940,2015,7136.915,47631.587,NA,NA
"2422",2017-03-31,252940,2016,1819.226,153297.093,NA,NA
"2423",2011-04-30,260737,2010,-20.436,-0.131,0.0109984501335126,NA
"2424",2012-04-30,260737,2011,-15.141,5.197,0.0120452967256023,NA
"2425",2013-04-30,260737,2012,-14.682,-2.91,0.0140952841206556,NA
"2426",2014-04-30,260737,2013,-10.969,7.485,0.00656426414598923,NA
"2427",2015-04-30,260737,2014,-13.115,3.896,0.00794870436118913,NA
"2428",2016-04-30,260737,2015,-13.129,-10.595,0.0132354361897401,NA
"2429",2017-04-30,260737,2016,-9.486,1.733,0.00575796684205301,Inf
"2430",2011-05-31,264387,2010,8.117,-12.828,0.0149741324719206,0.0553808170995671
"2431",2012-05-31,264387,2011,-5.094,-22.525,0.207822724445079,7.96516567544605
"2432",2013-05-31,264387,2012,-0.612,-1.641,0.180018797752355,62.8584031760035
"2433",2014-05-31,264387,2013,2.666,-5.783,0.178572546192159,63.2919254658385
"2434",2015-05-31,264387,2014,-3.268,2.484,0.177941969150348,81.5038484310243
"2435",2016-05-31,264387,2015,-43.59,13.984,0.166986904848686,73.448275862069
"2436",2017-05-31,264387,2016,5.008,15.211,0.136052692168071,79.275720164609
"2437",2011-03-31,264468,2010,NA,NA,NA,NA
"2438",2012-03-31,264468,2011,NA,NA,NA,NA
"2439",2013-03-31,264468,2012,NA,NA,NA,NA
"2440",2014-03-31,264468,2013,NA,NA,NA,NA
"2441",2011-05-31,264647,2010,NA,NA,NA,NA
"2442",2012-05-31,264647,2011,NA,NA,NA,NA
"2443",2013-05-31,264647,2012,NA,NA,NA,NA
"2444",2014-05-31,264647,2013,NA,NA,NA,NA
"2445",2015-05-31,264647,2014,NA,NA,NA,NA
"2446",2016-05-31,264647,2015,NA,NA,NA,NA
"2447",2017-05-31,264647,2016,NA,NA,NA,NA
"2448",2011-03-31,266257,2010,180.412,-481.221,0.334552417053664,0.345373256073948
"2449",2012-03-31,266257,2011,-86.264,-3.67399999999998,0.363690576352584,0.377029076456438
"2450",2013-03-31,266257,2012,104.471,3.517,0.392644189882051,0.405580762552892
"2451",2014-03-31,266257,2013,270.872,8.52300000000002,0.376792823407015,0.394478523551092
"2452",2015-03-31,266257,2014,75.422,-6.096,0.420894377278046,0.447413851521287
"2453",2016-03-31,266257,2015,-44.526,10.253,0.429190695852018,0.455155238788424
"2454",2017-03-31,266257,2016,18.37,-7.59799999999996,0.352035998207558,0.364690428632649
"2455",2014-03-31,278246,2013,29.861,40.909,0.209832993197654,6.26601845748187
"2456",2015-03-31,278246,2014,40.344,16.276,0.214445344326783,8.23986362268944
"2457",2016-03-31,278246,2015,3.797,30.841,0.184042854426983,7.61054167910572
"2458",2017-03-31,278246,2016,3.805,-70.269,0.138636930394941,6.28912977408571
"2459",2014-03-31,285174,2013,-4.354,1.266,0.146187269619654,1.96050814692074
"2460",2015-03-31,285174,2014,1.821,10.713,0.160343671547302,2.4076328728635
"2461",2016-03-31,285174,2015,-3.715,-7.838,0.337381609757802,6.78390723822909
"2462",2017-03-31,285174,2016,-7.765,24.437,0.415223086313075,13.4788512911843
"2463",2016-04-30,286433,2015,-17.634,-0.0760000000000005,0,NA
"2464",2017-04-30,286433,2016,-18.079,0.201000000000001,0,NA
"2465",2014-03-31,287252,2013,14.4,63.293,0.00189027864304617,NA
"2466",2015-03-31,287252,2014,12.326,2.928,0.0011220165797013,NA
"2467",2016-03-31,287252,2015,12.44,-15.806,0.000463885005999579,NA
"2468",2017-03-31,287252,2016,9.049,-36.423,0,NA
"2469",2015-03-31,317264,2014,25.261,-73.009,0.182279881466762,NA
"2470",2016-03-31,317264,2015,129.688,-158.297,0.448232137823258,Inf
"2471",2017-03-31,317264,2016,-1.442,-29.196,0.429474841587759,128.352558617149
